AETHALOMETER
Serial number = AE33-S07-00604
Application version = 1.4.2.0
Number of channels = 7

Date(yyyy/MM/dd); Time(hh:mm:ss); Timebase; RefCh1; Sen1Ch1; Sen2Ch1; RefCh2; Sen1Ch2; Sen2Ch2; RefCh3; Sen1Ch3; Sen2Ch3; RefCh4; Sen1Ch4; Sen2Ch4; RefCh5; Sen1Ch5; Sen2Ch5; RefCh6; Sen1Ch6; Sen2Ch6; RefCh7; Sen1Ch7; Sen2Ch7; Flow1; Flow2; FlowC; Pressure(Pa); Temperature(°C); BB(%); ContTemp; SupplyTemp; Status; ContStatus; DetectStatus; LedStatus; ValveStatus; LedTemp; BC11; BC12; BC1; BC21; BC22; BC2; BC31; BC32; BC3; BC41; BC42; BC4; BC51; BC52; BC5; BC61; BC62; BC6; BC71; BC72; BC7; K1; K2; K3; K4; K5; K6; K7; TapeAdvCount;
2018/08/24 21:12:00 60 900996 710816 815158 937121 781195 858987 937426 779993 858793 909705 783911 848471 844774 825598 883635 655666 884708 905066 711241 891947 905233 3780 1213 4993 101325 21.11 0.0 27 41 0 0 10 10 00000 27 31 64 35 27 14 30 38 12 41 30 47 32 21 -31 23 11 -39 12 31 61 32 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:13:00 60 900979 710760 815134 937105 781149 858957 937427 779955 858768 909701 783886 848463 844773 825574 883622 655648 884672 905023 711216 891917 905194 3779 1212 4991 101325 21.11 0.0 27 41 0 0 10 10 00000 27 44 24 50 39 52 43 51 97 56 32 18 35 37 55 39 23 109 24 -3 47 -3 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:14:00 60 900973 710719 815109 937116 781121 858960 937425 779931 858766 909724 783875 848477 844779 825559 883620 655609 884592 904964 711214 891901 905187 3780 1212 4992 101325 21.11 62.7 27 41 0 0 10 10 00000 27 37 55 43 44 24 49 30 1 32 46 32 49 33 38 35 54 31 56 29 29 30 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:15:00 60 900972 710665 815095 937103 781068 858936 937430 779885 858751 909756 783856 848487 844776 825523 883605 655638 884619 905002 711240 891910 905212 3780 1211 4991 101325 21.11 6.2 27 41 0 0 10 10 00000 27 55 37 63 50 41 55 66 73 72 70 86 75 53 55 56 24 12 25 50 53 52 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:16:00 60 900956 710600 815050 937136 781045 858943 937448 779865 858746 909792 783870 848505 844805 825538 883629 655647 884623 905016 711258 891926 905243 3780 1213 4993 101325 21.11 100.0 27 41 0 0 10 10 00000 27 54 86 62 60 79 66 46 81 50 25 67 27 21 29 22 16 -10 17 14 -52 14 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:17:00 60 900979 710561 815046 937125 780989 858904 937443 779819 858730 909828 783854 848518 844786 825482 883591 655631 884577 904975 711204 891839 905156 3780 1211 4991 101325 21.11 43.6 27 41 0 0 10 10 00000 27 59 70 67 56 98 61 55 43 60 70 89 75 59 84 63 48 114 50 41 119 42 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:18:00 60 901004 710523 815065 937122 780931 858892 937451 779778 858713 909872 783862 848568 844843 825510 883645 655677 884637 905039 711261 891909 905235 3780 1212 4992 101325 21.11 100.0 27 39 0 0 10 10 00000 27 60 10 68 66 31 73 63 91 68 45 -39 48 44 26 47 4 -3 4 3 -42 3 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:19:00 60 900947 710381 814959 937100 780828 858837 937399 779665 858644 909812 783754 848475 844780 825397 883564 655635 884535 904957 711192 891806 905149 3780 1213 4993 101325 21.11 100.0 27 41 0 0 10 10 00000 27 100 153 114 101 118 111 92 80 100 84 159 90 82 70 87 89 144 93 35 -12 36 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:20:00 60 900994 710360 814983 937131 780811 858845 937446 779657 858671 909919 783807 848566 844846 825427 883618 655660 884578 905015 711268 891889 905240 3780 1213 4993 101325 21.11 100.0 27 37 0 0 10 10 00000 27 60 52 68 51 69 56 62 60 68 59 38 63 55 69 58 -18 -141 -19 26 37 27 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:21:00 60 900963 710243 814917 937095 780693 858768 937404 779560 858608 909846 783687 848476 844783 825324 883538 655619 884491 904935 711224 891804 905171 3780 1212 4992 101325 21.11 74.1 27 41 0 0 10 10 00000 27 96 107 109 105 149 115 82 92 89 85 94 92 66 65 70 63 141 65 63 85 66 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:22:00 60 900990 710136 814880 937150 780636 858774 937437 779502 858598 909938 783693 848539 844838 825304 883562 655678 884528 905001 711277 891830 905215 3780 1212 4992 101325 21.11 50.4 27 38 0 0 10 10 00000 27 133 173 151 123 150 135 113 151 123 109 98 117 117 155 124 84 93 88 86 153 89 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:23:00 60 900954 710016 814810 937108 780531 858717 937415 779411 858558 909923 783628 848489 844798 825227 883512 655638 884440 904934 711225 891753 905151 3780 1213 4993 101325 21.11 100.0 27 41 0 0 10 10 00000 27 95 105 108 84 63 92 96 74 104 78 155 84 60 38 64 67 71 70 25 -14 26 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:24:00 60 900941 709927 814765 937094 780426 858679 937432 779357 858550 909932 783567 848486 844819 825190 883514 655648 884433 904941 711254 891774 905186 3780 1213 4993 101325 21.11 100.0 27 40 0 0 10 10 00000 27 81 93 93 112 85 122 90 88 98 103 49 110 91 92 97 40 41 42 32 12 34 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:25:00 60 900927 709799 814702 937087 780345 858644 937433 779268 858511 909937 783504 848468 844819 825138 883498 655631 884382 904905 711229 891717 905142 3780 1212 4992 101325 21.11 73.1 27 41 0 0 10 10 00000 27 121 142 138 90 97 99 119 150 129 101 98 108 83 74 88 55 75 58 54 79 56 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:26:00 60 900909 709677 814643 937079 780225 858579 937390 779152 858440 909959 783433 848444 844797 825050 883447 655640 884361 904909 711176 891640 905081 3780 1212 4992 101325 21.11 100.0 27 40 0 0 10 10 00000 27 112 120 127 136 195 149 106 119 115 134 192 144 106 130 112 65 51 68 22 -42 23 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:27:00 60 900891 709531 814557 937068 780115 858529 937376 779053 858398 909906 783318 848364 844771 824969 883406 655614 884292 904856 711177 891602 905064 3780 1213 4993 101325 21.11 52.1 27 41 0 0 10 10 00000 27 136 196 156 121 135 132 116 109 125 104 132 111 88 64 94 67 103 70 83 119 86 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:28:00 60 900862 709421 814496 937039 780015 858487 937348 778965 858347 909933 783291 848373 844766 824917 883372 655584 884227 904806 711162 891567 905038 3780 1213 4993 101325 21.11 100.0 27 40 0 0 10 10 00000 27 90 98 103 91 52 100 86 95 93 75 70 81 75 133 80 48 52 51 34 45 36 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:29:00 60 900905 709390 814503 937062 779981 858478 937390 778939 858347 909975 783276 848403 844764 824878 883360 655614 884244 904838 711196 891595 905079 3780 1212 4992 101325 21.11 100.0 27 41 0 0 10 10 00000 27 67 90 77 64 102 70 81 144 87 77 39 82 59 46 63 46 57 48 31 15 32 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:30:00 60 900883 709304 814449 937044 779900 858427 937358 778872 858309 909988 783228 848388 844788 824863 883379 655596 884207 904815 711172 891550 905035 3780 1212 4992 101325 21.11 100.0 27 40 0 0 10 10 00000 27 71 96 81 79 117 87 54 33 58 89 117 95 61 28 65 25 -11 26 32 88 33 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:31:00 60 900879 709252 814420 937040 779852 858412 937362 778839 858300 910013 783236 848410 844807 824857 883389 655630 884228 904845 711204 891568 905076 3780 1212 4992 101325 21.11 20.0 27 41 0 0 10 10 00000 27 51 71 58 53 38 59 48 48 52 20 6 22 39 46 41 49 102 51 47 -2 49 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:32:00 60 900815 709151 814352 936987 779777 858350 937331 778771 858265 909965 783165 848357 844735 824765 883306 655558 884142 904761 711117 891464 904966 3780 1211 4991 101325 21.11 0.0 27 41 0 0 10 10 00000 27 52 29 60 37 46 41 56 25 61 44 36 48 34 36 37 -22 -93 -23 -11 -5 -11 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:33:00 60 900852 709138 814363 937044 779766 858379 937352 778748 858259 909993 783155 848368 844781 824779 883343 655555 884105 904733 711163 891498 905019 3780 1213 4993 101325 21.11 46.3 27 41 0 0 10 10 00000 27 44 63 50 70 79 77 54 95 58 51 65 55 49 51 52 65 143 68 50 36 52 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:34:00 60 900845 709060 814327 937005 779677 858323 937351 778693 858241 910003 783118 848359 844779 824742 883325 655597 884147 904789 711133 891454 904978 3780 1212 4992 101325 21.11 100.0 27 41 0 0 10 10 00000 27 75 83 86 68 69 74 72 64 78 68 79 73 56 74 59 29 12 30 14 18 14 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:35:00 60 900881 709066 814357 937037 779689 858337 937384 778700 858258 910111 783188 848461 844816 824764 883359 655606 884159 904806 711166 891487 905019 3780 1213 4993 101325 21.11 4.3 27 41 0 0 10 10 00000 27 23 7 26 18 52 19 27 50 29 34 -6 37 22 22 24 0 -28 0 18 7 18 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:36:00 60 900827 708956 814268 936993 779584 858283 937327 778606 858186 910046 783099 848372 844786 824692 883314 655601 884117 904777 711128 891412 904959 3780 1213 4993 101325 21.11 48.1 27 41 0 0 10 10 00000 27 70 113 80 82 46 90 62 74 67 49 122 53 68 63 72 70 133 73 58 76 60 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:37:00 60 900894 708950 814305 937035 779576 858299 937375 778611 858219 910105 783119 848426 844841 824717 883351 655622 884136 904805 711196 891490 905041 3779 1212 4991 101325 21.11 100.0 27 39 0 0 10 10 00000 27 61 66 69 51 76 56 46 41 50 46 4 49 46 95 48 18 6 19 15 30 16 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:38:00 60 900852 708867 814255 937000 779512 858250 937342 778534 858166 910065 783055 848371 844789 824644 883297 655591 884083 904758 711157 891441 904992 3780 1211 4991 101325 21.11 100.0 27 41 0 0 10 10 00000 27 52 34 59 42 57 46 66 86 71 44 76 48 35 -2 38 22 25 23 0 -4 0 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:39:00 60 900861 708826 814239 937033 779479 858259 937371 778524 858178 910128 783078 848421 844826 824648 883321 655621 884098 904787 711193 891472 905033 3780 1212 4992 101325 21.11 100.0 27 38 0 0 10 10 00000 27 50 68 57 72 72 79 45 55 49 47 38 50 51 68 54 50 75 52 30 31 31 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:40:00 60 900834 708759 814195 937000 779412 858213 937330 778452 858133 910072 782990 848368 844763 824568 883252 655571 884023 904723 711142 891387 904953 3780 1213 4993 101325 21.11 11.7 27 41 0 0 10 10 00000 27 47 55 54 47 53 52 50 28 55 60 3 64 29 14 31 15 -30 16 45 98 46 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:41:00 60 900842 708685 814158 936988 779363 858191 937321 778380 858100 910083 782955 848343 844780 824544 883247 655559 883979 904693 711135 891355 904937 3780 1212 4992 101325 21.11 0.3 27 39 0 0 10 10 00000 27 83 124 95 47 37 51 86 93 93 67 152 71 65 105 69 55 81 57 49 46 51 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:42:00 60 900781 708630 814104 936959 779316 858157 937330 778394 858102 910093 782955 848352 844773 824535 883250 655557 883974 904693 711108 891317 904908 3780 1212 4992 101325 21.11 100.0 27 41 0 0 10 10 00000 27 7 -3 8 27 25 30 -9 23 -9 13 1 14 3 -48 4 5 -17 5 9 -35 9 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:43:00 60 900787 708596 814099 936967 779293 858158 937311 778353 858087 910096 782932 848335 844749 824487 883212 655555 883951 904671 711115 891318 904913 3780 1212 4992 101325 21.11 100.0 27 40 0 0 10 10 00000 27 40 29 46 36 21 39 33 -9 36 38 85 41 39 60 42 40 116 42 16 25 17 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:44:00 60 900744 708526 814034 936943 779243 858121 937293 778303 858051 910016 782857 848272 844714 824440 883174 655512 883868 904597 711076 891259 904863 3780 1213 4993 101325 21.11 75.7 27 41 0 0 10 10 00000 27 38 73 43 36 51 39 47 73 50 9 -50 10 20 7 22 49 88 52 21 2 22 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:45:00 60 900759 708513 814042 936925 779201 858097 937286 778276 858039 910060 782870 848297 844718 824431 883172 655524 883910 904641 711067 891260 904855 3780 1212 4992 101325 21.11 0.0 27 40 0 0 10 10 00000 27 26 16 29 32 25 36 28 21 30 37 69 40 21 29 22 -51 -165 -53 -26 -22 -27 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:46:00 60 900742 708433 814004 936943 779161 858096 937317 778245 858042 910095 782856 848305 844734 824405 883175 655537 883888 904628 711091 891264 904869 3780 1214 4994 101325 21.11 25.3 27 41 0 0 10 10 00000 27 69 64 79 66 59 72 75 95 82 66 106 71 66 63 70 78 186 82 55 107 57 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:47:00 60 900725 708366 813962 936928 779094 858051 937259 778166 857980 910041 782777 848238 844701 824345 883128 655498 883829 904584 711029 891172 904790 3780 1211 4991 101325 21.11 100.0 27 41 0 0 10 10 00000 27 56 75 63 65 106 72 41 33 44 49 72 52 44 58 47 13 -59 13 30 1 31 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:48:00 60 900778 708344 813988 936952 779067 858062 937310 778160 858007 910089 782783 848286 844713 824331 883132 655549 883874 904644 711099 891249 904875 3780 1212 4992 101325 21.11 100.0 27 41 0 0 10 10 00000 27 66 62 75 56 37 62 64 74 70 53 -14 57 41 40 43 47 63 49 23 26 24 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:49:00 60 900716 708246 813901 936910 778983 857992 937265 778085 857952 910042 782703 848221 844669 824258 883078 655475 883771 904539 711004 891116 904758 3780 1212 4992 101325 21.11 100.0 27 41 0 0 10 10 00000 27 51 87 58 59 107 65 50 52 54 59 91 64 48 37 51 6 17 7 30 -25 31 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:50:00 60 900737 708189 813885 936938 778959 858003 937292 778061 857959 910122 782726 848268 844742 824291 883126 655524 883805 904591 711064 891174 904825 3780 1212 4992 101325 21.11 63.0 27 41 0 0 10 10 00000 27 76 98 87 57 50 62 62 66 67 69 119 74 61 131 65 63 94 66 36 61 38 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:51:00 60 900707 708113 813840 936923 778895 857974 937261 777991 857928 910065 782642 848218 844702 824224 883090 655482 883735 904531 711029 891108 904765 3780 1213 4993 101325 21.11 38.2 27 41 0 0 10 10 00000 27 54 50 62 62 52 68 59 10 64 52 -13 56 44 -27 47 26 12 28 47 100 49 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:52:00 60 900758 708129 813876 936967 778901 857999 937311 778012 857949 910191 782731 848324 844777 824279 883157 655569 883840 904647 711101 891202 904857 3780 1212 4992 101325 21.11 0.0 27 38 0 0 10 10 00000 27 25 28 29 37 52 40 27 93 30 29 49 31 29 53 31 24 25 25 -8 -2 -8 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:53:00 60 900716 708056 813809 936920 778822 857944 937243 777927 857887 910132 782663 848268 844709 824193 883081 655499 883732 904545 711027 891110 904775 3780 1212 4992 101325 21.11 0.0 27 41 0 0 10 10 00000 27 41 82 47 48 41 53 38 -1 41 26 4 28 31 23 33 27 32 28 -2 -79 -2 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:54:00 60 900756 708044 813840 936946 778818 857953 937295 777934 857915 910225 782700 848334 844760 824229 883127 655531 883762 904587 711081 891166 904835 3780 1212 4992 101325 21.11 30.5 27 38 0 0 10 10 00000 27 45 14 51 31 50 34 48 74 52 64 89 69 22 34 23 26 13 27 25 57 26 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:55:00 60 900668 707956 813746 936905 778760 857909 937257 777883 857867 910125 782607 848237 844674 824133 883029 655457 883668 904485 710996 891048 904718 3780 1211 4991 101325 21.11 24.0 27 41 0 0 10 10 00000 27 20 41 22 29 22 31 26 50 28 11 16 11 19 38 20 -11 -1 -12 24 58 25 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:56:00 60 900697 707968 813768 936924 778764 857918 937262 777879 857877 910143 782620 848252 844719 824164 883070 655475 883695 904519 711016 891083 904749 3780 1213 4993 101325 21.11 0.0 27 40 0 0 10 10 00000 27 11 12 13 14 28 16 11 -20 12 4 8 4 21 28 22 -5 -55 -6 -21 -36 -22 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:57:00 60 900720 707961 813776 936911 778736 857910 937277 777888 857895 910217 782679 848321 844746 824180 883112 655530 883760 904582 711077 891150 904826 3780 1212 4992 101325 21.11 8.6 27 41 0 0 10 10 00000 27 26 36 30 21 -13 23 5 -16 5 7 0 7 16 -64 17 18 78 19 20 4 21 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:58:00 60 900701 707931 813749 936893 778717 857883 937249 777849 857866 910147 782612 848260 844717 824150 883071 655498 883698 904532 711039 891095 904783 3780 1211 4991 101325 21.11 0.0 27 40 0 0 10 10 00000 27 16 28 18 5 36 5 21 13 23 10 -18 11 3 49 3 37 35 39 16 -35 16 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 21:59:00 60 900700 707900 813739 936908 778709 857900 937262 777840 857853 910166 782610 848262 844700 824123 883055 655489 883674 904512 711052 891093 904783 3780 1212 4992 101325 21.11 0.0 27 41 0 0 10 10 00000 27 31 26 36 25 -11 27 26 93 28 27 68 30 17 -8 18 23 46 24 39 108 40 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:00:00 60 900685 707890 813730 936875 778669 857870 937236 777817 857837 910153 782591 848253 844701 824116 883044 655483 883675 904523 711037 891068 904767 3780 1213 4993 101325 21.11 20.7 27 40 0 0 10 10 00000 27 -2 -13 -2 15 -1 17 2 -29 2 12 -13 13 13 56 13 -18 -116 -19 13 -20 14 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:01:00 60 900726 707896 813756 936927 778708 857908 937275 777848 857873 910274 782680 848360 844750 824165 883100 655514 883702 904531 711066 891099 904800 3780 1213 4993 101325 21.11 0.0 27 41 0 0 10 10 00000 27 27 31 31 5 33 6 2 -1 2 23 25 24 -2 -22 -2 29 209 31 11 25 12 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:02:00 60 900650 707823 813676 936857 778648 857847 937215 777800 857821 910147 782573 848248 844694 824096 883038 655470 883635 904469 711004 891017 904708 3780 1211 4991 101325 21.11 0.0 27 40 0 0 10 10 00000 27 14 32 16 2 -10 2 -2 -11 -3 -3 -27 -4 23 16 24 15 8 16 9 85 10 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:03:00 60 900677 707851 813706 936893 778676 857875 937250 777814 857846 910170 782593 848271 844729 824136 883072 655496 883681 904527 711028 891060 904752 3780 1213 4993 101325 21.11 0.0 27 41 0 0 10 10 00000 27 -7 -16 -8 2 17 3 20 26 22 0 -7 0 -9 12 -10 -22 -133 -23 -27 -87 -28 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:04:00 60 900687 707861 813726 936894 778672 857880 937252 777813 857854 910235 782653 848325 844693 824092 883034 655461 883622 904463 711035 891059 904764 3780 1212 4992 101325 21.11 0.0 27 41 0 0 10 10 00000 27 -2 -31 -3 6 -14 6 4 -23 4 -6 28 -7 14 2 15 23 95 24 21 -20 22 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:05:00 60 900702 707886 813751 936904 778691 857898 937285 777843 857881 910272 782685 848367 844747 824160 883100 655486 883679 904524 711075 891115 904807 3780 1212 4992 101325 21.11 8.6 26 41 0 0 10 10 00000 27 -14 -32 -16 -13 -30 -14 -3 12 -4 0 -32 0 -24 -44 -26 -46 -160 -48 -12 51 -13 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:06:00 60 900669 707846 813712 936876 778656 857857 937255 777810 857842 910183 782604 848281 844663 824072 883014 655476 883648 904485 711004 891034 904724 3780 1212 4992 101325 21.11 0.0 27 41 0 0 10 10 00000 27 15 26 17 14 52 15 11 43 12 7 13 7 10 -8 10 35 152 36 -17 -48 -18 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:07:00 60 900711 707865 813727 936913 778684 857890 937247 777805 857847 910253 782653 848342 844733 824132 883079 655504 883697 904540 711057 891097 904798 3780 1212 4992 101325 21.11 0.0 27 41 0 0 10 10 00000 27 15 65 17 3 3 4 -2 -46 -2 17 18 18 13 38 14 -22 -99 -23 7 -43 8 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:08:00 60 900651 707828 813688 936867 778641 857856 937240 777798 857833 910223 782634 848325 844690 824095 883050 655459 883634 904471 711004 891037 904723 3780 1211 4991 101325 21.11 0.0 27 41 0 0 10 10 00000 27 -11 -43 -12 6 -28 6 2 29 2 -10 -47 -11 -8 -74 -8 5 42 5 -14 49 -14 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:09:00 60 900693 707848 813718 936925 778680 857904 937288 777831 857875 910332 782725 848415 844775 824167 883120 655532 883718 904554 711074 891117 904820 3780 1212 4992 101325 21.11 0.0 27 38 0 0 10 10 00000 27 13 22 15 11 17 12 9 7 10 4 50 4 17 87 18 28 107 30 16 -52 17 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:10:00 60 900634 707793 813670 936865 778633 857850 937227 777776 857824 910265 782650 848353 844710 824108 883064 655467 883629 904477 710994 891009 904715 3780 1211 4991 101325 21.11 0.0 27 41 0 0 10 10 00000 27 9 -15 10 -3 -3 -4 6 -18 6 26 -2 28 -7 -55 -7 3 -77 3 16 21 17 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:11:00 60 900672 707814 813687 936882 778621 857854 937225 777765 857815 910263 782640 848332 844712 824103 883058 655476 883636 904482 710994 891001 904700 3780 1214 4994 101325 21.11 93.2 27 40 0 0 10 10 00000 27 9 49 10 31 39 34 12 27 13 12 82 13 11 37 12 10 45 11 17 97 18 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:12:00 60 900653 707790 813665 936852 778610 857837 937213 777759 857807 910246 782628 848326 844699 824073 883038 655467 883618 904467 711015 891027 904726 3780 1212 4992 101325 21.11 0.0 27 41 0 0 10 10 00000 27 9 14 11 -17 -36 -18 -5 -11 -6 -4 -42 -4 28 30 29 12 16 12 1 5 1 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:13:00 60 900613 707762 813642 936843 778599 857826 937217 777756 857807 910236 782616 848321 844686 824073 883031 655441 883589 904432 710964 890974 904674 3780 1214 4994 101325 21.11 0.0 27 40 0 0 10 10 00000 27 -4 -37 -4 4 9 5 8 14 9 5 -19 5 -20 -30 -21 -12 -5 -12 -23 -84 -24 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:14:00 60 900632 707775 813652 936873 778613 857845 937197 777737 857785 910273 782646 848348 844680 824062 883013 655449 883603 904455 710983 890982 904684 3780 1211 4991 101325 21.11 0.0 27 41 0 0 10 10 00000 27 2 20 2 13 29 14 3 14 3 3 32 3 8 54 9 -6 -72 -7 34 92 35 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:15:00 60 900583 707716 813591 936836 778562 857806 937187 777720 857771 910179 782567 848265 844649 824022 882986 655405 883521 904371 710928 890907 904618 3780 1212 4992 101325 21.11 97.3 27 40 0 0 10 10 00000 27 21 47 24 24 17 27 12 18 13 -3 -20 -3 16 -25 16 45 140 47 13 -26 13 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:16:00 60 900650 707755 813656 936847 778580 857815 937228 777758 857805 910307 782673 848382 844728 824088 883068 655439 883578 904420 710983 890977 904684 3780 1213 4993 101325 21.11 100.0 27 41 0 0 10 10 00000 27 14 -13 16 -11 4 -12 -5 13 -6 6 10 7 18 3 19 -22 -12 -23 -2 26 -2 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 22:17:00 60 900618 707721 813628 936847 778565 857811 937214 777737 857791 910299 782660 848373 844721 824091 883053 655448 883576 904436 710983 890960 904683 3780 1210 4990 101325 21.11 0.0 27 40 0 0 10 10 00000 27 9 -3 10 18 14 20 12 4 14 9 7 10 -16 36 -17 28 -22 29 36 7 37 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
